Location Code ,Date,Whitton Code,Taxa,Original count Unit,Original no's (per ml),Biovolume units,Biovolume (µm^3 per ml),mean cell/fil. length,mean cell width/diameter,mean cell depth,mean biovolume,Mean Staurastrum or Ceratium cell volume ,cells/colony or filament,Factor,Year,Month,Group code,Group,Genus,,,,,,,,
RB5,22/02/2005,17570010,Micractinium pusillum,CO,39,,"28,294",,,,,,4,,2005,2,17,,Micractinium,pusillum,,,,,,,
RB5,22/02/2005,17580020,Monoraphidium contortum,CE,79,,742,,,,,,1,,2005,2,17,,Monoraphidium,contortum,,,,,,,
RB5,22/02/2005,17580110,Monoraphidium pusillum,CE,197,,"15,673",,,,,,1,,2005,2,17,,Monoraphidium,pusillum,,,,,,,
RB5,22/02/2005,17680000,Pediastrum - small,CO,4,,"22,620",,,,,,1,,2005,2,17,,Pediastrum,-,small,,,,,,
RB5,22/02/2005,17810000,Scenedesmus - large celled,CO,3,,"8,579",,,,,,4,,2005,2,17,,Scenedesmus,-,large,celled,,,,,
RB5,22/02/2005,17810000,Scenedesmus - small celled,CO,118,,"33,346",,,,,,4,,2005,2,17,,Scenedesmus,-,small,celled,,,,,
RB5,22/02/2005,27040000,Closterium,CE,5,,"29,144",,,,,,1,,2005,2,27,,Closterium,,,,,,,,
RB5,22/03/2005,01020000,Anabaena,FI,4,,"24,882",,,,,,89,,2005,3,01,,Anabaena,,,,,,,,
RB5,22/03/2005,01530160,Oscillatoria limnetica,FI,158,,"116,000",,,,,,1,,2005,3,01,,Oscillatoria,limnetica,,,,,,,
RB5,22/03/2005,05040001,Cryptomonas (small) L<20um,CE,473,,"470,188",,,,,,1,,2005,3,05,,Cryptomonas,(small),L<20um,,,,,,
RB5,22/03/2005,05100010,Rhodomonas lacustris,CE,473,,"57,907",,,,,,1,,2005,3,05,,Rhodomonas,lacustris,,,,,,,
RB5,22/03/2005,06050000,Glenodinium,CE,399,,"401,028",,,,,,1,,2005,3,06,,Glenodinium,,,,,,,,
RB5,22/03/2005,06070000,Gymnodinium,CE,255,,"1,179,134",,,,,,1,,2005,3,06,,Gymnodinium,,,,,,,,
RB5,22/03/2005,12000001,Small centric diatom (6-10um diam.),CE,17172,,"1,517,285",,,,,,1,,2005,3,12,,Small Centric,centric,diatom,(6-10um,diam.),,,,
RB5,22/03/2005,12030000,Aulacoseira - fat,CE,3151,,"3,464,544",,,,,,1,,2005,3,12,,Aulacoseira,-,fat,,,,,,
RB5,22/03/2005,12030000,Aulacoseira - thin,CE,7877,,"3,248,010",,,,,,1,,2005,3,12,,Aulacoseira,-,thin,,,,,,
RB5,22/03/2005,13080010,Asterionella formosa,CE,158,,"127,373",,,,,,1,,2005,3,13,,Asterionella,formosa,,,,,,,
RB5,22/03/2005,13810010,Synedra acus,CE,1103,,"2,344,825",,,,,,1,,2005,3,13,,Synedra,acus,,,,,,,
RB5,22/03/2005,17580020,Monoraphidium contortum,CE,1418,,"13,363",,,,,,1,,2005,3,17,,Monoraphidium,contortum,,,,,,,
RB5,22/03/2005,17580110,Monoraphidium pusillum,CE,158,,"12,538",,,,,,1,,2005,3,17,,Monoraphidium,pusillum,,,,,,,
RB5,22/03/2005,17680000,Pediastrum - small,CO,4,,"23,589",,,,,,1,,2005,3,17,,Pediastrum,-,small,,,,,,
RB5,22/03/2005,17810000,Scenedesmus - small celled,CO,158,,"44,462",,,,,,4,,2005,3,17,,Scenedesmus,-,small,celled,,,,,
RB5,22/03/2005,17970060,Tetrastrum triangulare,CO,315,,"13,363",,,,,,4,,2005,3,17,,Tetrastrum,triangulare,,,,,,,
RB5,22/03/2005,27040000,Closterium,CE,11,,"70,476",,,,,,1,,2005,3,27,,Closterium,,,,,,,,
RB5,19/04/2005,01020000,Anabaena,FI,3,,"11,173",,,,,,60,,2005,4,01,,Anabaena,,,,,,,,
RB5,19/04/2005,01020140,Anabaena spiroides,FI,8,,"29,941",,,,,,20,,2005,4,01,,Anabaena,spiroides,,,,,,,
RB5,19/04/2005,01530160,Oscillatoria limnetica,FI,1260,,"320,995",,,,,,1,,2005,4,01,,Oscillatoria,limnetica,,,,,,,
RB5,19/04/2005,01530230,Oscillatoria redekei,FI,1260,,"234,124",,,,,,1,,2005,4,01,,Oscillatoria,redekei,,,,,,,
RB5,19/04/2005,05040003,Cryptomonas (large) L>31um,CE,13,,"65,362",,,,,,1,,2005,4,05,,Cryptomonas,(large),L>31um,,,,,,
RB5,19/04/2005,05100012,Rhodomonas lacustris var. nannoplanctica,CE,473,,"28,188",,,,,,1,,2005,4,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,19/04/2005,06070000,Gymnodinium,CE,111,,"512,667",,,,,,1,,2005,4,06,,Gymnodinium,,,,,,,,
RB5,19/04/2005,12000004,Small centric diatom (< 5um diam.),CE,64067,,"2,086,804",,,,,,1,,2005,4,12,,Very Small Centric,centric,diatom,(<,5um,diam.),,,
RB5,19/04/2005,12030000,Aulacoseira - thin,CE,3308,,"1,364,164",,,,,,1,,2005,4,12,,Aulacoseira,-,thin,,,,,,
RB5,19/04/2005,13810010,Synedra acus,CE,2206,,"4,689,651",,,,,,1,,2005,4,13,,Synedra,acus,,,,,,,
RB5,19/04/2005,16180000,Chlamydomonas,CE,3151,,"950,275",,,,,,1,,2005,4,16,,Chlamydomonas,,,,,,,,
RB5,19/04/2005,17540040,Lagerheimia genevensis,CE,3151,,"100,224",,,,,,1,,2005,4,17,,Lagerheimia,genevensis,,,,,,,
RB5,19/04/2005,17580020,Monoraphidium contortum,CE,2521,,"23,757",,,,,,1,,2005,4,17,,Monoraphidium,contortum,,,,,,,
RB5,19/04/2005,17680000,Pediastrum - small,CO,28,,"157,122",,,,,,1,,2005,4,17,,Pediastrum,-,small,,,,,,
RB5,19/04/2005,17810000,Scenedesmus - large celled,CO,72,,"193,668",,,,,,4,,2005,4,17,,Scenedesmus,-,large,celled,,,,,
RB5,19/04/2005,17810000,Scenedesmus - small celled,CO,630,,"177,847",,,,,,4,,2005,4,17,,Scenedesmus,-,small,celled,,,,,
RB5,19/04/2005,17970050,Tetrastrum staurogeniaeforme,CO,473,,"11,600",,,,,,4,,2005,4,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,19/04/2005,17970060,Tetrastrum triangulare,CO,1418,,"611,647",,,,,,4,,2005,4,17,,Tetrastrum,triangulare,,,,,,,
RB5,19/04/2005,27040000,Closterium,CE,6,,"35,207",,,,,,1,,2005,4,27,,Closterium,,,,,,,,
RB5,17/05/2005,01020000,Anabaena,FI,133,,"89,464",,,,,,10,,2005,5,01,,Anabaena,,,,,,,,
RB5,17/05/2005,01530160,Oscillatoria limnetica,FI,438,,"134,746",,,,,,1,,2005,5,01,,Oscillatoria,limnetica,,,,,,,
RB5,17/05/2005,01530230,Oscillatoria redekei,FI,88,,"15,590",,,,,,1,,2005,5,01,,Oscillatoria,redekei,,,,,,,
RB5,17/05/2005,05040003,Cryptomonas (large) L>31um,CE,19,,"96,322",,,,,,1,,2005,5,05,,Cryptomonas,(large),L>31um,,,,,,
RB5,17/05/2005,05100012,Rhodomonas lacustris var. nannoplanctica,CE,350,,"20,880",,,,,,1,,2005,5,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,17/05/2005,12000001,Small centric diatom (6-10um diam.),CE,263,,"23,200",,,,,,1,,2005,5,12,,Small Centric,centric,diatom,(6-10um,diam.),,,,
RB5,17/05/2005,12030000,Aulacoseira - thin,CE,88,,"36,089",,,,,,1,,2005,5,12,,Aulacoseira,-,thin,,,,,,
RB5,17/05/2005,17580020,Monoraphidium contortum,CE,525,,"4,949",,,,,,1,,2005,5,17,,Monoraphidium,contortum,,,,,,,
RB5,17/05/2005,17580080,Monoraphidium minutum,CE,88,,458,,,,,,1,,2005,5,17,,Monoraphidium,minutum,,,,,,,
RB5,17/05/2005,17580110,Monoraphidium pusillum,CE,350,,"27,863",,,,,,1,,2005,5,17,,Monoraphidium,pusillum,,,,,,,
RB5,17/05/2005,17640000,Oocystis,CO,11,,"77,560",,,,,,4,,2005,5,17,,Oocystis,,,,,,,,
RB5,17/05/2005,17680000,Pediastrum - small,CO,33,,"188,547",,,,,,1,,2005,5,17,,Pediastrum,-,small,,,,,,
RB5,17/05/2005,17810000,Scenedesmus - large celled,CO,11,,"29,795",,,,,,4,,2005,5,17,,Scenedesmus,-,large,celled,,,,,
RB5,17/05/2005,17810000,Scenedesmus - small celled,CO,88,,"24,701",,,,,,4,,2005,5,17,,Scenedesmus,-,small,celled,,,,,
RB5,17/05/2005,17810160,Scenedesmus communis,CO,88,,"26,946",,,,,,4,,2005,5,17,,Scenedesmus,communis,,,,,,,
RB5,17/05/2005,17910020,Sphaerocystis schroeteri,CO,6,,"23,277",,,,,,8,,2005,5,17,,Sphaerocystis,schroeteri,,,,,,,
RB5,17/05/2005,17970050,Tetrastrum staurogeniaeforme,CO,175,,"4,296",,,,,,4,,2005,5,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,17/05/2005,27050000,Cosmarium,CE,6,,"49,130",,,,,,1,,2005,5,27,,Cosmarium,,,,,,,,
RB5,14/06/2005,01530160,Oscillatoria limnetica,FI,22,,"2,952",,,,,,1,,2005,6,01,,Oscillatoria,limnetica,,,,,,,
RB5,14/06/2005,05040002,Cryptomonas (medium) L=21-30um,CE,1021,,"3,037,738",,,,,,1,,2005,6,05,,Cryptomonas,(medium),L=21-30um,,,,,,
RB5,14/06/2005,05040003,Cryptomonas (large) L>31um,CE,788,,"3,897,612",,,,,,1,,2005,6,05,,Cryptomonas,(large),L>31um,,,,,,
RB5,14/06/2005,12030000,Aulacoseira - thin,CE,266,,"109,792",,,,,,1,,2005,6,12,,Aulacoseira,-,thin,,,,,,
RB5,14/06/2005,17580040,Monoraphidium griffithii,CE,22,,"3,914",,,,,,1,,2005,6,17,,Monoraphidium,griffithii,,,,,,,
RB5,14/06/2005,17580080,Monoraphidium minutum,CE,22,,116,,,,,,1,,2005,6,17,,Monoraphidium,minutum,,,,,,,
RB5,14/06/2005,17580110,Monoraphidium pusillum,CE,44,,"3,532",,,,,,1,,2005,6,17,,Monoraphidium,pusillum,,,,,,,
RB5,14/06/2005,17680030,Pediastrum boryanum,CO,45,,"713,848",,,,,,1,,2005,6,17,,Pediastrum,boryanum,,,,,,,
RB5,14/06/2005,17810160,Scenedesmus communis,CO,44,,"13,663",,,,,,4,,2005,6,17,,Scenedesmus,communis,,,,,,,
RB5,14/06/2005,17910010,Sphaerocystis planctonica,CO,44,,"127,521",,,,,,16,,2005,6,17,,Sphaerocystis,planctonica,,,,,,,
RB5,12/07/2005,01020000,Anabaena,FI,1004,,"2,355,890",,,,,,35,,2005,7,01,,Anabaena,,,,,,,,
RB5,12/07/2005,01780010,Woronichinia naegeliana,CE,4083,,"34,204",,,,,,1,,2005,7,01,,Woronichinia,naegeliana,,,,,,,
RB5,12/07/2005,05040001,Cryptomonas (small) L<20um,CE,333,,"331,118",,,,,,1,,2005,7,05,,Cryptomonas,(small),L<20um,,,,,,
RB5,12/07/2005,12000001,Small centric diatom (6-10um diam.),CE,22,,"1,961",,,,,,1,,2005,7,12,,Small Centric,centric,diatom,(6-10um,diam.),,,,
RB5,12/07/2005,12000002,Medium centric diatom (11-20um diam.),CE,44,,"78,423",,,,,,1,,2005,7,12,,Medium Centric,centric,diatom,(11-20um,diam.),,,,
RB5,12/07/2005,17580020,Monoraphidium contortum,CE,44,,418,,,,,,1,,2005,7,17,,Monoraphidium,contortum,,,,,,,
RB5,12/07/2005,17580040,Monoraphidium griffithii,CE,44,,"7,828",,,,,,1,,2005,7,17,,Monoraphidium,griffithii,,,,,,,
RB5,12/07/2005,17580080,Monoraphidium minutum,CE,44,,232,,,,,,1,,2005,7,17,,Monoraphidium,minutum,,,,,,,
RB5,12/07/2005,17680000,Pediastrum - small,CO,6,,"31,424",,,,,,1,,2005,7,17,,Pediastrum,-,small,,,,,,
RB5,12/07/2005,17810000,Scenedesmus - small celled,CO,22,,"6,262",,,,,,4,,2005,7,17,,Scenedesmus,-,small,celled,,,,,
RB5,12/07/2005,17910010,Sphaerocystis planctonica,CO,10,,"14,147",,,,,,8,,2005,7,17,,Sphaerocystis,planctonica,,,,,,,
RB5,12/07/2005,17960030,Tetraedron minimum,CE,22,,"3,262",,,,,,1,,2005,7,17,,Tetraedron,minimum,,,,,,,
RB5,12/07/2005,17970050,Tetrastrum staurogeniaeforme,CO,22,,545,,,,,,4,,2005,7,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,12/07/2005,90000005,Unidentified flagellates  2 – 20 µm diam.,CE,44,,"1,487",,,,,,1,,2005,7,90,,Unidentified,flagellates,2,–,20,µm,diam.,,
RB5,23/08/2005,01020000,Anabaena,FI,22,,"89,228",,,,,,60,,2005,8,01,,Anabaena,,,,,,,,
RB5,23/08/2005,01490020,Microcystis flos-aquae,CO,22,,"63,522",,,,,,60,,2005,8,01,,Microcystis,flos-aquae,,,,,,,
RB5,23/08/2005,01780010,Woronichinia naegeliana,CE,258370,,"2,164,515",,,,,,1,,2005,8,01,,Woronichinia,naegeliana,,,,,,,
RB5,23/08/2005,05040001,Cryptomonas (small) L<20um,CE,22,,"22,075",,,,,,1,,2005,8,05,,Cryptomonas,(small),L<20um,,,,,,
RB5,23/08/2005,05100012,Rhodomonas lacustris var. nannoplanctica,CE,44,,"2,647",,,,,,1,,2005,8,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,23/08/2005,12030000,Aulacoseira - thin,CE,155,,"64,045",,,,,,1,,2005,8,12,,Aulacoseira,-,thin,,,,,,
RB5,23/08/2005,17810000,Scenedesmus - small celled,CO,22,,"6,262",,,,,,4,,2005,8,17,,Scenedesmus,-,small,celled,,,,,
RB5,20/09/2005,01020000,Anabaena,FI,63,,"42,234",,,,,,10,,2005,9,01,,Anabaena,,,,,,,,
RB5,20/09/2005,01020140,Anabaena spiroides,FI,17,,"113,774",,,,,,38,,2005,9,01,,Anabaena,spiroides,,,,,,,
RB5,20/09/2005,01750010,Snowella lacustris,CE,63,,"31,181",,,,,,30,,2005,9,01,,Snowella,lacustris,,,,,,,
RB5,20/09/2005,01780010,Woronichinia naegeliana,CE,108179,,"906,281",,,,,,1,,2005,9,01,,Woronichinia,naegeliana,,,,,,,
RB5,20/09/2005,05040001,Cryptomonas (small) L<20um,CE,567,,"564,226",,,,,,1,,2005,9,05,,Cryptomonas,(small),L<20um,,,,,,
RB5,20/09/2005,12000001,Small centric diatom (6-10um diam.),CE,693,,"61,248",,,,,,1,,2005,9,12,,Small Centric,centric,diatom,(6-10um,diam.),,,,
RB5,20/09/2005,12000002,Medium centric diatom (11-20um diam.),CE,5230,,"5,306,563",,,,,,1,,2005,9,12,,Medium Centric,centric,diatom,(11-20um,diam.),,,,
RB5,20/09/2005,12030000,Aulacoseira - fat,CE,315,,"346,454",,,,,,1,,2005,9,12,,Aulacoseira,-,fat,,,,,,
RB5,20/09/2005,12030000,Aulacoseira - thin,CE,1260,,"519,682",,,,,,1,,2005,9,12,,Aulacoseira,-,thin,,,,,,
RB5,20/09/2005,17540040,Lagerheimia genevensis,CE,63,,"2,004",,,,,,1,,2005,9,17,,Lagerheimia,genevensis,,,,,,,
RB5,20/09/2005,17580040,Monoraphidium griffithii,CE,567,,"100,039",,,,,,1,,2005,9,17,,Monoraphidium,griffithii,,,,,,,
RB5,20/09/2005,17580080,Monoraphidium minutum,CE,189,,990,,,,,,1,,2005,9,17,,Monoraphidium,minutum,,,,,,,
RB5,20/09/2005,17680000,Pediastrum - small,CO,6,,"31,424",,,,,,1,,2005,9,17,,Pediastrum,-,small,,,,,,
RB5,20/09/2005,17810000,Scenedesmus - small celled,CO,189,,"53,354",,,,,,4,,2005,9,17,,Scenedesmus,-,small,celled,,,,,
RB5,20/09/2005,17970050,Tetrastrum staurogeniaeforme,CO,126,,"3,093",,,,,,4,,2005,9,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,19/10/2005,01780010,Woronichinia naegeliana,CE,18046,,"151,180",,,,,,1,,2005,10,01,,Woronichinia,naegeliana,,,,,,,
RB5,19/10/2005,05040001,Cryptomonas (small) L<20um,CE,430,,"427,444",,,,,,1,,2005,10,05,,Cryptomonas,(small),L<20um,,,,,,
RB5,19/10/2005,12000001,Small centric diatom (6-10um diam.),CE,2005,,"177,164",,,,,,1,,2005,10,12,,Small Centric,centric,diatom,(6-10um,diam.),,,,
RB5,19/10/2005,12000002,Medium centric diatom (11-20um diam.),CE,14322,,"14,530,566",,,,,,1,,2005,10,12,,Medium Centric,centric,diatom,(11-20um,diam.),,,,
RB5,19/10/2005,12030000,Aulacoseira - fat,CE,1862,,"2,047,230",,,,,,1,,2005,10,12,,Aulacoseira,-,fat,,,,,,
RB5,19/10/2005,12030000,Aulacoseira - thin,CE,1862,,"767,711",,,,,,1,,2005,10,12,,Aulacoseira,-,thin,,,,,,
RB5,19/10/2005,17580020,Monoraphidium contortum,CE,430,,"4,049",,,,,,1,,2005,10,17,,Monoraphidium,contortum,,,,,,,
RB5,19/10/2005,17580040,Monoraphidium griffithii,CE,859,,"151,574",,,,,,1,,2005,10,17,,Monoraphidium,griffithii,,,,,,,
RB5,19/10/2005,17810000,Scenedesmus - small celled,CO,143,,"40,420",,,,,,4,,2005,10,17,,Scenedesmus,-,small,celled,,,,,
RB5,15/11/2005,01020090,Anabaena flos-aquae,FI,11,,"11,202",,,,,,11,,2005,11,01,,Anabaena,flos-aquae,,,,,,,
RB5,15/11/2005,01780010,Woronichinia naegeliana,CE,855,,"7,165",,,,,,1,,2005,11,01,,Woronichinia,naegeliana,,,,,,,
RB5,15/11/2005,05100012,Rhodomonas lacustris var. nannoplanctica,CE,90,,"5,369",,,,,,1,,2005,11,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,15/11/2005,06070110,Gymnodinium helveticum,CE,17,,"473,741",,,,,,1,,2005,11,06,,Gymnodinium,helveticum,,,,,,,
RB5,15/11/2005,12000001,Small centric diatom (6-10um diam.),CE,45,,"3,977",,,,,,1,,2005,11,12,,Small Centric,centric,diatom,(6-10um,diam.),,,,
RB5,15/11/2005,12000002,Medium centric diatom (11-20um diam.),CE,225,,"228,337",,,,,,1,,2005,11,12,,Medium Centric,centric,diatom,(11-20um,diam.),,,,
RB5,15/11/2005,12030000,Aulacoseira - fat,CE,540,,"593,922",,,,,,1,,2005,11,12,,Aulacoseira,-,fat,,,,,,
RB5,15/11/2005,12030000,Aulacoseira - thin,CE,2476,,"1,020,803",,,,,,1,,2005,11,12,,Aulacoseira,-,thin,,,,,,
RB5,15/11/2005,13080010,Asterionella formosa,CE,180,,"145,569",,,,,,1,,2005,11,13,,Asterionella,formosa,,,,,,,
RB5,15/11/2005,17580040,Monoraphidium griffithii,CE,45,,"7,940",,,,,,1,,2005,11,17,,Monoraphidium,griffithii,,,,,,,
RB5,15/11/2005,17580080,Monoraphidium minutum,CE,90,,471,,,,,,1,,2005,11,17,,Monoraphidium,minutum,,,,,,,
RB5,15/11/2005,17680030,Pediastrum boryanum,CO,15,,"237,949",,,,,,1,,2005,11,17,,Pediastrum,boryanum,,,,,,,
RB5,15/11/2005,17810000,Scenedesmus - small celled,CO,90,,"25,407",,,,,,4,,2005,11,17,,Scenedesmus,-,small,celled,,,,,
RB5,15/11/2005,17970050,Tetrastrum staurogeniaeforme,CO,45,,"1,105",,,,,,4,,2005,11,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,13/12/2005,01020000,Anabaena,FI,22,,"23,836",,,,,,16,,2005,12,01,,Anabaena,,,,,,,,
RB5,13/12/2005,05040002,Cryptomonas (medium) L=21-30um,CE,6,,"16,539",,,,,,1,,2005,12,05,,Cryptomonas,(medium),L=21-30um,,,,,,
RB5,13/12/2005,05100012,Rhodomonas lacustris var. nannoplanctica,CE,189,,"11,275",,,,,,1,,2005,12,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,13/12/2005,12000001,Small centric diatom (6-10um diam.),CE,32,,"2,784",,,,,,1,,2005,12,12,,Small Centric,centric,diatom,(6-10um,diam.),,,,
RB5,13/12/2005,12000002,Medium centric diatom (11-20um diam.),CE,32,,"31,967",,,,,,1,,2005,12,12,,Medium Centric,centric,diatom,(11-20um,diam.),,,,
RB5,13/12/2005,12030000,Aulacoseira - fat,CE,1008,,"1,108,654",,,,,,1,,2005,12,12,,Aulacoseira,-,fat,,,,,,
RB5,13/12/2005,12030000,Aulacoseira - thin,CE,158,,"64,960",,,,,,1,,2005,12,12,,Aulacoseira,-,thin,,,,,,
RB5,13/12/2005,13080010,Asterionella formosa,CE,284,,"229,272",,,,,,1,,2005,12,13,,Asterionella,formosa,,,,,,,
RB5,13/12/2005,17580040,Monoraphidium griffithii,CE,32,,"5,558",,,,,,1,,2005,12,17,,Monoraphidium,griffithii,,,,,,,
RB5,13/12/2005,17580080,Monoraphidium minutum,CE,126,,660,,,,,,1,,2005,12,17,,Monoraphidium,minutum,,,,,,,
RB5,13/12/2005,17680000,Pediastrum - small,CO,6,,"31,424",,,,,,1,,2005,12,17,,Pediastrum,-,small,,,,,,
RB5,13/12/2005,17810000,Scenedesmus - small celled,CO,158,,"44,462",,,,,,4,,2005,12,17,,Scenedesmus,-,small,celled,,,,,
RB5,13/12/2005,17830020,Schroederia robusta,CE,63,,"6,976",,,,,,1,,2005,12,17,,Schroederia,robusta,,,,,,,
Sl8,10/01/2006,01020090,Anabaena flos-aquae,FI,56,,"30,584",,,,,,6,,2006,1,01,,Anabaena,flos-aquae,,,,,,,
Sl8,10/01/2006,05040002,Cryptomonas (medium) L=21-30um,CE,167,,"496,682",,,,,,1,,2006,1,05,,Cryptomonas,(medium),L=21-30um,,,,,,
Sl8,10/01/2006,05100012,Rhodomonas lacustris var. nannoplanctica,CE,2615,,"155,937",,,,,,1,,2006,1,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
Sl8,10/01/2006,06070000,Gymnodinium,CE,16,,"74,871",,,,,,1,,2006,1,06,,Gymnodinium,,,,,,,,
Sl8,10/01/2006,12000001,Small centric diatom (6-10um diam.),CE,278,,"48,170",,,,,,1,,2006,1,12,,Small Centric,centric,diatom,(6-10um,diam.),,,,
Sl8,10/01/2006,12030000,Aulacoseira - fat,CE,6286,,"6,911,960",,,,,,1,,2006,1,12,,Aulacoseira,-,fat,,,,,,
Sl8,10/01/2006,12030000,Aulacoseira - thin,CE,1780,,"734,013",,,,,,1,,2006,1,12,,Aulacoseira,-,thin,,,,,,
Sl8,10/01/2006,13080010,Asterionella formosa,CE,278,,"224,882",,,,,,1,,2006,1,13,,Asterionella,formosa,,,,,,,
Sl8,10/01/2006,17580020,Monoraphidium contortum,CE,334,,"3,146",,,,,,1,,2006,1,17,,Monoraphidium,contortum,,,,,,,
Sl8,10/01/2006,17580080,Monoraphidium minutum,CE,167,,874,,,,,,1,,2006,1,17,,Monoraphidium,minutum,,,,,,,
Sl8,10/01/2006,17810000,Scenedesmus - small celled,CO,167,,"47,099",,,,,,4,,2006,1,17,,Scenedesmus,-,small,celled,,,,,
Sl8,10/01/2006,27040000,Closterium,CE,1,,"9,332",,,,,,1,,2006,1,27,,Closterium,,,,,,,,
RB5,07/02/2006,01020050,Anabaena circinalis,FI,432,,"984,891",,,,,,8.5,,2006,2,01,,Anabaena,circinalis,,,,,,,
RB5,07/02/2006,05100012,Rhodomonas lacustris var. nannoplanctica,CE,432,,"25,778",,,,,,1,,2006,2,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,07/02/2006,06070000,Gymnodinium,CE,17,,"79,325",,,,,,1,,2006,2,06,,Gymnodinium,,,,,,,,
RB5,07/02/2006,12000001,Small centric diatom (6-10um diam.),CE,432,,"74,851",,,,,,1,,2006,2,12,,Small Centric,centric,diatom,(6-10um,diam.),,,,
RB5,07/02/2006,12030000,Aulacoseira - fat,CE,28742,,"31,603,862",,,,,,1,,2006,2,12,,Aulacoseira,-,fat,,,,,,
RB5,07/02/2006,12030000,Aulacoseira - thin,CE,10589,,"4,366,323",,,,,,1,,2006,2,12,,Aulacoseira,-,thin,,,,,,
RB5,07/02/2006,13080010,Asterionella formosa,CE,432,,"349,446",,,,,,1,,2006,2,13,,Asterionella,formosa,,,,,,,
RB5,07/02/2006,17580020,Monoraphidium contortum,CE,432,,"4,074",,,,,,1,,2006,2,17,,Monoraphidium,contortum,,,,,,,
RB5,07/02/2006,17810000,Scenedesmus - small celled,CO,432,,"121,980",,,,,,4,,2006,2,17,,Scenedesmus,-,small,celled,,,,,
RB5,10/03/2006,01020000,Anabaena,FI,29,,"30,653",,,,,,16,,2006,3,01,,Anabaena,,,,,,,,
RB5,10/03/2006,05040001,Cryptomonas (small) L<20um,CE,259,,"257,991",,,,,,1,,2006,3,05,,Cryptomonas,(small),L<20um,,,,,,
RB5,10/03/2006,05100012,Rhodomonas lacustris var. nannoplanctica,CE,519,,"30,933",,,,,,1,,2006,3,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,10/03/2006,12000001,Small centric diatom (6-10um diam.),CE,38899,,"6,736,613",,,,,,1,,2006,3,12,,Small Centric,centric,diatom,(6-10um,diam.),,,,
RB5,10/03/2006,12000002,Medium centric diatom (11-20um diam.),CE,3242,,"3,288,811",,,,,,1,,2006,3,12,,Medium Centric,centric,diatom,(11-20um,diam.),,,,
RB5,10/03/2006,12030000,Aulacoseira - fat,CE,2982,,"3,279,198",,,,,,1,,2006,3,12,,Aulacoseira,-,fat,,,,,,
RB5,10/03/2006,12030000,Aulacoseira - thin,CE,2334,,"962,373",,,,,,1,,2006,3,12,,Aulacoseira,-,thin,,,,,,
RB5,10/03/2006,13080010,Asterionella formosa,CE,259,,"209,668",,,,,,1,,2006,3,13,,Asterionella,formosa,,,,,,,
RB5,10/03/2006,13810010,Synedra acus,CE,519,,"1,102,798",,,,,,1,,2006,3,13,,Synedra,acus,,,,,,,
RB5,10/03/2006,17540040,Lagerheimia genevensis,CE,1621,,"51,556",,,,,,1,,2006,3,17,,Lagerheimia,genevensis,,,,,,,
RB5,10/03/2006,17580020,Monoraphidium contortum,CE,4052,,"38,189",,,,,,1,,2006,3,17,,Monoraphidium,contortum,,,,,,,
RB5,10/03/2006,17580110,Monoraphidium pusillum,CE,65,,"5,160",,,,,,1,,2006,3,17,,Monoraphidium,pusillum,,,,,,,
RB5,10/03/2006,17680030,Pediastrum boryanum,CO,11,,"179,609",,,,,,1,,2006,3,17,,Pediastrum,boryanum,,,,,,,
RB5,10/03/2006,17810000,Scenedesmus - small celled,CO,810,,"228,712",,,,,,4,,2006,3,17,,Scenedesmus,-,small,celled,,,,,
RB5,10/03/2006,17970010,Tetrastrum elegans,CO,810,,"81,471",,,,,,4,,2006,3,17,,Tetrastrum,elegans,,,,,,,
RB5,10/03/2006,17970050,Tetrastrum staurogeniaeforme,CO,810,,"19,890",,,,,,4,,2006,3,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,18/04/2006,01020000,Anabaena,FI,68,,"59,165",,,,,,13,,2006,4,01,,Anabaena,,,,,,,,
RB5,18/04/2006,05100012,Rhodomonas lacustris var. nannoplanctica,CE,617,,"36,801",,,,,,1,,2006,4,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,18/04/2006,06070000,Gymnodinium,CE,23,,"104,597",,,,,,1,,2006,4,06,,Gymnodinium,,,,,,,,
RB5,18/04/2006,12000004,v small centric diatom (< 5um diam.),CE,29169,,"950,099",,,,,,1,,2006,4,12,,Very Small Centric,small,centric,diatom,(<,5um,diam.),,
RB5,18/04/2006,12030000,Aulacoseira - fat,CE,2221,,"2,442,495",,,,,,1,,2006,4,12,,Aulacoseira,-,fat,,,,,,
