"","YearMonth","year","month","Cryto.Biovolume","Cyano.Biovolume","Diatoms.Biovolume","Greens.Biovolume"
"1425",2015-09-01,2015,9,349127.5774,100166.2007,13746469.28,580937.2175
"1426",2015-09-01,2015,9,349127.5774,100166.2007,23285132.07,700651.3544
"1427",2015-09-01,2015,9,349127.5774,100166.2007,23285132.07,471443.6535
"1428",2015-09-01,2015,9,349127.5774,100166.2007,23285132.07,580937.2175
"1429",2015-09-01,2015,9,349127.5774,93710.65453,19262220.33,700651.3544
"1430",2015-09-01,2015,9,349127.5774,93710.65453,19262220.33,471443.6535
"1431",2015-09-01,2015,9,349127.5774,93710.65453,19262220.33,580937.2175
"1432",2015-09-01,2015,9,349127.5774,93710.65453,13746469.28,700651.3544
"1433",2015-09-01,2015,9,349127.5774,93710.65453,13746469.28,471443.6535
"1434",2015-09-01,2015,9,349127.5774,93710.65453,13746469.28,580937.2175
"1435",2015-09-01,2015,9,349127.5774,93710.65453,23285132.07,700651.3544
"1436",2015-09-01,2015,9,349127.5774,93710.65453,23285132.07,471443.6535
"1437",2015-09-01,2015,9,349127.5774,93710.65453,23285132.07,580937.2175
"1438",2015-10-01,2015,10,258332.7786,75062.69423,17238643.43,231439.8706
"1439",2015-10-01,2015,10,258332.7786,75062.69423,17238643.43,46673.64298
"1440",2015-10-01,2015,10,258332.7786,75062.69423,3736310.742,231439.8706
"1441",2015-10-01,2015,10,258332.7786,75062.69423,3736310.742,46673.64298
"1442",2015-10-01,2015,10,258332.7786,61341.50979,17238643.43,231439.8706
"1443",2015-10-01,2015,10,258332.7786,61341.50979,17238643.43,46673.64298
"1444",2015-10-01,2015,10,258332.7786,61341.50979,3736310.742,231439.8706
"1445",2015-10-01,2015,10,258332.7786,61341.50979,3736310.742,46673.64298
"1446",2015-10-01,2015,10,77121.98881,75062.69423,17238643.43,231439.8706
"1447",2015-10-01,2015,10,77121.98881,75062.69423,17238643.43,46673.64298
"1448",2015-10-01,2015,10,77121.98881,75062.69423,3736310.742,231439.8706
"1449",2015-10-01,2015,10,77121.98881,75062.69423,3736310.742,46673.64298
"1450",2015-10-01,2015,10,77121.98881,61341.50979,17238643.43,231439.8706
"1451",2015-10-01,2015,10,77121.98881,61341.50979,17238643.43,46673.64298
"1452",2015-10-01,2015,10,77121.98881,61341.50979,3736310.742,231439.8706
"1453",2015-10-01,2015,10,77121.98881,61341.50979,3736310.742,46673.64298
"1454",2015-11-01,2015,11,66331.8861,4230.829503,312407.391,129343.7938
"1455",2015-11-01,2015,11,66331.8861,4230.829503,312407.391,52381.52874
"1456",2015-11-01,2015,11,66331.8861,4230.829503,72659.86396,129343.7938
"1457",2015-11-01,2015,11,66331.8861,4230.829503,72659.86396,52381.52874
"1458",2015-11-01,2015,11,66331.8861,47468.09039,312407.391,129343.7938
"1459",2015-11-01,2015,11,66331.8861,47468.09039,312407.391,52381.52874
"1460",2015-11-01,2015,11,66331.8861,47468.09039,72659.86396,129343.7938
"1461",2015-11-01,2015,11,66331.8861,47468.09039,72659.86396,52381.52874
"1462",2015-11-01,2015,11,25069.8035,4230.829503,312407.391,129343.7938
"1463",2015-11-01,2015,11,25069.8035,4230.829503,312407.391,52381.52874
"1464",2015-11-01,2015,11,25069.8035,4230.829503,72659.86396,129343.7938
"1465",2015-11-01,2015,11,25069.8035,4230.829503,72659.86396,52381.52874
"1466",2015-11-01,2015,11,25069.8035,47468.09039,312407.391,129343.7938
"1467",2015-11-01,2015,11,25069.8035,47468.09039,312407.391,52381.52874
"1468",2015-11-01,2015,11,25069.8035,47468.09039,72659.86396,129343.7938
"1469",2015-11-01,2015,11,25069.8035,47468.09039,72659.86396,52381.52874
"1470",2015-12-01,2015,12,22213.41852,26324.86703,64834.45569,29584.9364
"1471",2016-01-01,2016,1,20616.45847,6782.260159,65503.08209,11367.85627
"1472",2016-02-01,2016,2,104963.547,6392.790732,286032.4028,32616.31237
"1473",2016-03-01,2016,3,413589.7036,66786.74165,1721777.747,24839.56458
"1474",2016-03-01,2016,3,413589.7036,66786.74165,1721777.747,110148.5622
"1475",2016-03-01,2016,3,413589.7036,66786.74165,1721777.747,266816.9738
"1476",2016-03-01,2016,3,413589.7036,66786.74165,9941116.005,24839.56458
"1477",2016-03-01,2016,3,413589.7036,66786.74165,9941116.005,110148.5622
"1478",2016-03-01,2016,3,413589.7036,66786.74165,9941116.005,266816.9738
"1479",2016-03-01,2016,3,413589.7036,66786.74165,20631903.23,24839.56458
"1480",2016-03-01,2016,3,413589.7036,66786.74165,20631903.23,110148.5622
"1481",2016-03-01,2016,3,413589.7036,66786.74165,20631903.23,266816.9738
"1482",2016-03-01,2016,3,413589.7036,7745.306628,1721777.747,24839.56458
"1483",2016-03-01,2016,3,413589.7036,7745.306628,1721777.747,110148.5622
"1484",2016-03-01,2016,3,413589.7036,7745.306628,1721777.747,266816.9738
"1485",2016-03-01,2016,3,413589.7036,7745.306628,9941116.005,24839.56458
"1486",2016-03-01,2016,3,413589.7036,7745.306628,9941116.005,110148.5622
"1487",2016-03-01,2016,3,413589.7036,7745.306628,9941116.005,266816.9738
"1488",2016-03-01,2016,3,413589.7036,7745.306628,20631903.23,24839.56458
"1489",2016-03-01,2016,3,413589.7036,7745.306628,20631903.23,110148.5622
"1490",2016-03-01,2016,3,413589.7036,7745.306628,20631903.23,266816.9738
"1491",2016-03-01,2016,3,1217566.464,66786.74165,1721777.747,24839.56458
"1492",2016-03-01,2016,3,1217566.464,66786.74165,1721777.747,110148.5622
"1493",2016-03-01,2016,3,1217566.464,66786.74165,1721777.747,266816.9738
"1494",2016-03-01,2016,3,1217566.464,66786.74165,9941116.005,24839.56458
"1495",2016-03-01,2016,3,1217566.464,66786.74165,9941116.005,110148.5622
"1496",2016-03-01,2016,3,1217566.464,66786.74165,9941116.005,266816.9738
"1497",2016-03-01,2016,3,1217566.464,66786.74165,20631903.23,24839.56458
"1498",2016-03-01,2016,3,1217566.464,66786.74165,20631903.23,110148.5622
"1499",2016-03-01,2016,3,1217566.464,66786.74165,20631903.23,266816.9738
"1500",2016-03-01,2016,3,1217566.464,7745.306628,1721777.747,24839.56458
"1501",2016-03-01,2016,3,1217566.464,7745.306628,1721777.747,110148.5622
"1502",2016-03-01,2016,3,1217566.464,7745.306628,1721777.747,266816.9738
"1503",2016-03-01,2016,3,1217566.464,7745.306628,9941116.005,24839.56458
"1504",2016-03-01,2016,3,1217566.464,7745.306628,9941116.005,110148.5622
"1505",2016-03-01,2016,3,1217566.464,7745.306628,9941116.005,266816.9738
"1506",2016-03-01,2016,3,1217566.464,7745.306628,20631903.23,24839.56458
"1507",2016-03-01,2016,3,1217566.464,7745.306628,20631903.23,110148.5622
"1508",2016-03-01,2016,3,1217566.464,7745.306628,20631903.23,266816.9738
"1509",2016-03-01,2016,3,575615.664,66786.74165,1721777.747,24839.56458
"1510",2016-03-01,2016,3,575615.664,66786.74165,1721777.747,110148.5622
"1511",2016-03-01,2016,3,575615.664,66786.74165,1721777.747,266816.9738
"1512",2016-03-01,2016,3,575615.664,66786.74165,9941116.005,24839.56458
"1513",2016-03-01,2016,3,575615.664,66786.74165,9941116.005,110148.5622
"1514",2016-03-01,2016,3,575615.664,66786.74165,9941116.005,266816.9738
"1515",2016-03-01,2016,3,575615.664,66786.74165,20631903.23,24839.56458
"1516",2016-03-01,2016,3,575615.664,66786.74165,20631903.23,110148.5622
"1517",2016-03-01,2016,3,575615.664,66786.74165,20631903.23,266816.9738
"1518",2016-03-01,2016,3,575615.664,7745.306628,1721777.747,24839.56458
"1519",2016-03-01,2016,3,575615.664,7745.306628,1721777.747,110148.5622
"1520",2016-03-01,2016,3,575615.664,7745.306628,1721777.747,266816.9738
"1521",2016-03-01,2016,3,575615.664,7745.306628,9941116.005,24839.56458
"1522",2016-03-01,2016,3,575615.664,7745.306628,9941116.005,110148.5622
"1523",2016-03-01,2016,3,575615.664,7745.306628,9941116.005,266816.9738
"1524",2016-03-01,2016,3,575615.664,7745.306628,20631903.23,24839.56458
"1525",2016-03-01,2016,3,575615.664,7745.306628,20631903.23,110148.5622
"1526",2016-03-01,2016,3,575615.664,7745.306628,20631903.23,266816.9738
"1527",2016-04-01,2016,4,111933.1967,9703.836472,11718294.76,28085.17135
"1528",2016-04-01,2016,4,111933.1967,9703.836472,11718294.76,31514.28094
"1529",2016-04-01,2016,4,111933.1967,9703.836472,1413591.714,28085.17135
"1530",2016-04-01,2016,4,111933.1967,9703.836472,1413591.714,31514.28094
"1531",2016-04-01,2016,4,111933.1967,12682.35764,11718294.76,28085.17135
"1532",2016-04-01,2016,4,111933.1967,12682.35764,11718294.76,31514.28094
"1533",2016-04-01,2016,4,111933.1967,12682.35764,1413591.714,28085.17135
"1534",2016-04-01,2016,4,111933.1967,12682.35764,1413591.714,31514.28094
"1535",2016-04-01,2016,4,51666.48413,9703.836472,11718294.76,28085.17135
"1536",2016-04-01,2016,4,51666.48413,9703.836472,11718294.76,31514.28094
"1537",2016-04-01,2016,4,51666.48413,9703.836472,1413591.714,28085.17135
"1538",2016-04-01,2016,4,51666.48413,9703.836472,1413591.714,31514.28094
"1539",2016-04-01,2016,4,51666.48413,12682.35764,11718294.76,28085.17135
"1540",2016-04-01,2016,4,51666.48413,12682.35764,11718294.76,31514.28094
"1541",2016-04-01,2016,4,51666.48413,12682.35764,1413591.714,28085.17135
"1542",2016-04-01,2016,4,51666.48413,12682.35764,1413591.714,31514.28094
"1543",2016-05-01,2016,5,664387.2968,175071.854,625079.3752,299519.0902
"1544",2016-05-01,2016,5,664387.2968,175071.854,625079.3752,39268.41414
"1545",2016-05-01,2016,5,664387.2968,175071.854,1174556.546,299519.0902
"1546",2016-05-01,2016,5,664387.2968,175071.854,1174556.546,39268.41414
"1547",2016-05-01,2016,5,664387.2968,40499.25923,625079.3752,299519.0902
"1548",2016-05-01,2016,5,664387.2968,40499.25923,625079.3752,39268.41414
"1549",2016-05-01,2016,5,664387.2968,40499.25923,1174556.546,299519.0902
"1550",2016-05-01,2016,5,664387.2968,40499.25923,1174556.546,39268.41414
"1551",2016-05-01,2016,5,546502.0452,175071.854,625079.3752,299519.0902
"1552",2016-05-01,2016,5,546502.0452,175071.854,625079.3752,39268.41414
"1553",2016-05-01,2016,5,546502.0452,175071.854,1174556.546,299519.0902
"1554",2016-05-01,2016,5,546502.0452,175071.854,1174556.546,39268.41414
"1555",2016-05-01,2016,5,546502.0452,40499.25923,625079.3752,299519.0902
"1556",2016-05-01,2016,5,546502.0452,40499.25923,625079.3752,39268.41414
"1557",2016-05-01,2016,5,546502.0452,40499.25923,1174556.546,299519.0902
"1558",2016-05-01,2016,5,546502.0452,40499.25923,1174556.546,39268.41414
"1559",2016-06-01,2016,6,858256.3276,154435.2502,2853959.161,131115.9249
"1560",2016-06-01,2016,6,858256.3276,154435.2502,2853959.161,83180.97953
"1561",2016-06-01,2016,6,858256.3276,154435.2502,98592.37416,131115.9249
"1562",2016-06-01,2016,6,858256.3276,154435.2502,98592.37416,83180.97953
"1563",2016-06-01,2016,6,858256.3276,810105.5103,2853959.161,131115.9249
"1564",2016-06-01,2016,6,858256.3276,810105.5103,2853959.161,83180.97953
"1565",2016-06-01,2016,6,858256.3276,810105.5103,98592.37416,131115.9249
"1566",2016-06-01,2016,6,858256.3276,810105.5103,98592.37416,83180.97953
"1567",2016-06-01,2016,6,1047979.674,154435.2502,2853959.161,131115.9249
"1568",2016-06-01,2016,6,1047979.674,154435.2502,2853959.161,83180.97953
"1569",2016-06-01,2016,6,1047979.674,154435.2502,98592.37416,131115.9249
"1570",2016-06-01,2016,6,1047979.674,154435.2502,98592.37416,83180.97953
"1571",2016-06-01,2016,6,1047979.674,810105.5103,2853959.161,131115.9249
"1572",2016-06-01,2016,6,1047979.674,810105.5103,2853959.161,83180.97953
"1573",2016-06-01,2016,6,1047979.674,810105.5103,98592.37416,131115.9249
"1574",2016-06-01,2016,6,1047979.674,810105.5103,98592.37416,83180.97953
"1575",2016-07-01,2016,7,128595.1516,2774269.34,358551.6809,205147.4379
"1576",2016-07-01,2016,7,128595.1516,2774269.34,358551.6809,320015.1224
"1577",2016-07-01,2016,7,128595.1516,2774269.34,358551.6809,238932.5937
"1578",2016-07-01,2016,7,128595.1516,2774269.34,907770.7318,205147.4379
"1579",2016-07-01,2016,7,128595.1516,2774269.34,907770.7318,320015.1224
"1580",2016-07-01,2016,7,128595.1516,2774269.34,907770.7318,238932.5937
"1581",2016-07-01,2016,7,128595.1516,2774269.34,2256929.886,205147.4379
"1582",2016-07-01,2016,7,128595.1516,2774269.34,2256929.886,320015.1224
"1583",2016-07-01,2016,7,128595.1516,2774269.34,2256929.886,238932.5937
"1584",2016-07-01,2016,7,128595.1516,437050.6274,358551.6809,205147.4379
"1585",2016-07-01,2016,7,128595.1516,437050.6274,358551.6809,320015.1224
"1586",2016-07-01,2016,7,128595.1516,437050.6274,358551.6809,238932.5937
"1587",2016-07-01,2016,7,128595.1516,437050.6274,907770.7318,205147.4379
"1588",2016-07-01,2016,7,128595.1516,437050.6274,907770.7318,320015.1224
"1589",2016-07-01,2016,7,128595.1516,437050.6274,907770.7318,238932.5937
"1590",2016-07-01,2016,7,128595.1516,437050.6274,2256929.886,205147.4379
"1591",2016-07-01,2016,7,128595.1516,437050.6274,2256929.886,320015.1224
"1592",2016-07-01,2016,7,128595.1516,437050.6274,2256929.886,238932.5937
"1593",2016-07-01,2016,7,128595.1516,1285093.899,358551.6809,205147.4379
"1594",2016-07-01,2016,7,128595.1516,1285093.899,358551.6809,320015.1224
"1595",2016-07-01,2016,7,128595.1516,1285093.899,358551.6809,238932.5937
"1596",2016-07-01,2016,7,128595.1516,1285093.899,907770.7318,205147.4379
"1597",2016-07-01,2016,7,128595.1516,1285093.899,907770.7318,320015.1224
"1598",2016-07-01,2016,7,128595.1516,1285093.899,907770.7318,238932.5937
"1599",2016-07-01,2016,7,128595.1516,1285093.899,2256929.886,205147.4379
"1600",2016-07-01,2016,7,128595.1516,1285093.899,2256929.886,320015.1224
"1601",2016-07-01,2016,7,128595.1516,1285093.899,2256929.886,238932.5937
"1602",2016-07-01,2016,7,160967.2894,2774269.34,358551.6809,205147.4379
"1603",2016-07-01,2016,7,160967.2894,2774269.34,358551.6809,320015.1224
"1604",2016-07-01,2016,7,160967.2894,2774269.34,358551.6809,238932.5937
"1605",2016-07-01,2016,7,160967.2894,2774269.34,907770.7318,205147.4379
"1606",2016-07-01,2016,7,160967.2894,2774269.34,907770.7318,320015.1224
"1607",2016-07-01,2016,7,160967.2894,2774269.34,907770.7318,238932.5937
"1608",2016-07-01,2016,7,160967.2894,2774269.34,2256929.886,205147.4379
"1609",2016-07-01,2016,7,160967.2894,2774269.34,2256929.886,320015.1224
"1610",2016-07-01,2016,7,160967.2894,2774269.34,2256929.886,238932.5937
"1611",2016-07-01,2016,7,160967.2894,437050.6274,358551.6809,205147.4379
"1612",2016-07-01,2016,7,160967.2894,437050.6274,358551.6809,320015.1224
"1613",2016-07-01,2016,7,160967.2894,437050.6274,358551.6809,238932.5937
"1614",2016-07-01,2016,7,160967.2894,437050.6274,907770.7318,205147.4379
"1615",2016-07-01,2016,7,160967.2894,437050.6274,907770.7318,320015.1224
"1616",2016-07-01,2016,7,160967.2894,437050.6274,907770.7318,238932.5937
"1617",2016-07-01,2016,7,160967.2894,437050.6274,2256929.886,205147.4379
"1618",2016-07-01,2016,7,160967.2894,437050.6274,2256929.886,320015.1224
"1619",2016-07-01,2016,7,160967.2894,437050.6274,2256929.886,238932.5937
"1620",2016-07-01,2016,7,160967.2894,1285093.899,358551.6809,205147.4379
"1621",2016-07-01,2016,7,160967.2894,1285093.899,358551.6809,320015.1224
"1622",2016-07-01,2016,7,160967.2894,1285093.899,358551.6809,238932.5937
"1623",2016-07-01,2016,7,160967.2894,1285093.899,907770.7318,205147.4379
"1624",2016-07-01,2016,7,160967.2894,1285093.899,907770.7318,320015.1224
"1625",2016-07-01,2016,7,160967.2894,1285093.899,907770.7318,238932.5937
"1626",2016-07-01,2016,7,160967.2894,1285093.899,2256929.886,205147.4379
"1627",2016-07-01,2016,7,160967.2894,1285093.899,2256929.886,320015.1224
"1628",2016-07-01,2016,7,160967.2894,1285093.899,2256929.886,238932.5937
"1629",2016-07-01,2016,7,389171.2841,2774269.34,358551.6809,205147.4379
"1630",2016-07-01,2016,7,389171.2841,2774269.34,358551.6809,320015.1224
"1631",2016-07-01,2016,7,389171.2841,2774269.34,358551.6809,238932.5937
"1632",2016-07-01,2016,7,389171.2841,2774269.34,907770.7318,205147.4379
"1633",2016-07-01,2016,7,389171.2841,2774269.34,907770.7318,320015.1224
"1634",2016-07-01,2016,7,389171.2841,2774269.34,907770.7318,238932.5937
"1635",2016-07-01,2016,7,389171.2841,2774269.34,2256929.886,205147.4379
"1636",2016-07-01,2016,7,389171.2841,2774269.34,2256929.886,320015.1224
"1637",2016-07-01,2016,7,389171.2841,2774269.34,2256929.886,238932.5937
"1638",2016-07-01,2016,7,389171.2841,437050.6274,358551.6809,205147.4379
"1639",2016-07-01,2016,7,389171.2841,437050.6274,358551.6809,320015.1224
"1640",2016-07-01,2016,7,389171.2841,437050.6274,358551.6809,238932.5937
"1641",2016-07-01,2016,7,389171.2841,437050.6274,907770.7318,205147.4379
"1642",2016-07-01,2016,7,389171.2841,437050.6274,907770.7318,320015.1224
"1643",2016-07-01,2016,7,389171.2841,437050.6274,907770.7318,238932.5937
"1644",2016-07-01,2016,7,389171.2841,437050.6274,2256929.886,205147.4379
"1645",2016-07-01,2016,7,389171.2841,437050.6274,2256929.886,320015.1224
"1646",2016-07-01,2016,7,389171.2841,437050.6274,2256929.886,238932.5937
"1647",2016-07-01,2016,7,389171.2841,1285093.899,358551.6809,205147.4379
"1648",2016-07-01,2016,7,389171.2841,1285093.899,358551.6809,320015.1224
"1649",2016-07-01,2016,7,389171.2841,1285093.899,358551.6809,238932.5937
"1650",2016-07-01,2016,7,389171.2841,1285093.899,907770.7318,205147.4379
"1651",2016-07-01,2016,7,389171.2841,1285093.899,907770.7318,320015.1224
"1652",2016-07-01,2016,7,389171.2841,1285093.899,907770.7318,238932.5937
"1653",2016-07-01,2016,7,389171.2841,1285093.899,2256929.886,205147.4379
"1654",2016-07-01,2016,7,389171.2841,1285093.899,2256929.886,320015.1224
"1655",2016-07-01,2016,7,389171.2841,1285093.899,2256929.886,238932.5937
"1656",2016-08-01,2016,8,365856.0308,815636.3243,1929167.791,922855.4299
"1657",2016-08-01,2016,8,365856.0308,815636.3243,1929167.791,405712.8764
"1658",2016-08-01,2016,8,365856.0308,815636.3243,3554130.608,922855.4299
"1659",2016-08-01,2016,8,365856.0308,815636.3243,3554130.608,405712.8764
"1660",2016-08-01,2016,8,365856.0308,464044.5281,1929167.791,922855.4299
"1661",2016-08-01,2016,8,365856.0308,464044.5281,1929167.791,405712.8764
"1662",2016-08-01,2016,8,365856.0308,464044.5281,3554130.608,922855.4299
"1663",2016-08-01,2016,8,365856.0308,464044.5281,3554130.608,405712.8764
"1664",2016-08-01,2016,8,523451.3097,815636.3243,1929167.791,922855.4299
"1665",2016-08-01,2016,8,523451.3097,815636.3243,1929167.791,405712.8764
"1666",2016-08-01,2016,8,523451.3097,815636.3243,3554130.608,922855.4299
"1667",2016-08-01,2016,8,523451.3097,815636.3243,3554130.608,405712.8764
"1668",2016-08-01,2016,8,523451.3097,464044.5281,1929167.791,922855.4299
"1669",2016-08-01,2016,8,523451.3097,464044.5281,1929167.791,405712.8764
"1670",2016-08-01,2016,8,523451.3097,464044.5281,3554130.608,922855.4299
"1671",2016-08-01,2016,8,523451.3097,464044.5281,3554130.608,405712.8764
"1672",2016-09-01,2016,9,257090.5285,361179.7233,19519475.35,303030.3876
"1673",2016-09-01,2016,9,257090.5285,361179.7233,19519475.35,352097.2382
"1674",2016-09-01,2016,9,257090.5285,361179.7233,19975604.78,303030.3876
"1675",2016-09-01,2016,9,257090.5285,361179.7233,19975604.78,352097.2382
"1676",2016-09-01,2016,9,257090.5285,187292.8815,19519475.35,303030.3876
"1677",2016-09-01,2016,9,257090.5285,187292.8815,19519475.35,352097.2382
"1678",2016-09-01,2016,9,257090.5285,187292.8815,19975604.78,303030.3876
"1679",2016-09-01,2016,9,257090.5285,187292.8815,19975604.78,352097.2382
"1680",2016-09-01,2016,9,155863.166,361179.7233,19519475.35,303030.3876
"1681",2016-09-01,2016,9,155863.166,361179.7233,19519475.35,352097.2382
"1682",2016-09-01,2016,9,155863.166,361179.7233,19975604.78,303030.3876
"1683",2016-09-01,2016,9,155863.166,361179.7233,19975604.78,352097.2382
"1684",2016-09-01,2016,9,155863.166,187292.8815,19519475.35,303030.3876
"1685",2016-09-01,2016,9,155863.166,187292.8815,19519475.35,352097.2382
"1686",2016-09-01,2016,9,155863.166,187292.8815,19975604.78,303030.3876
"1687",2016-09-01,2016,9,155863.166,187292.8815,19975604.78,352097.2382
"1688",2016-10-01,2016,10,232007.0163,408376.7993,11532080.07,407468.4308
"1689",2016-10-01,2016,10,232007.0163,408376.7993,11532080.07,228018.217
"1690",2016-10-01,2016,10,232007.0163,408376.7993,2943076.002,407468.4308
"1691",2016-10-01,2016,10,232007.0163,408376.7993,2943076.002,228018.217
"1692",2016-10-01,2016,10,232007.0163,53407.15971,11532080.07,407468.4308
"1693",2016-10-01,2016,10,232007.0163,53407.15971,11532080.07,228018.217
"1694",2016-10-01,2016,10,232007.0163,53407.15971,2943076.002,407468.4308
"1695",2016-10-01,2016,10,232007.0163,53407.15971,2943076.002,228018.217
"1696",2016-10-01,2016,10,234414.9393,408376.7993,11532080.07,407468.4308
"1697",2016-10-01,2016,10,234414.9393,408376.7993,11532080.07,228018.217
"1698",2016-10-01,2016,10,234414.9393,408376.7993,2943076.002,407468.4308
"1699",2016-10-01,2016,10,234414.9393,408376.7993,2943076.002,228018.217
"1700",2016-10-01,2016,10,234414.9393,53407.15971,11532080.07,407468.4308
"1701",2016-10-01,2016,10,234414.9393,53407.15971,11532080.07,228018.217
"1702",2016-10-01,2016,10,234414.9393,53407.15971,2943076.002,407468.4308
"1703",2016-10-01,2016,10,234414.9393,53407.15971,2943076.002,228018.217
"1704",2016-11-01,2016,11,247984.9591,17263.75378,2561667.438,170153.9939
"1705",2016-11-01,2016,11,247984.9591,17263.75378,2561667.438,95840.42833
"1706",2016-11-01,2016,11,247984.9591,17263.75378,4463324.372,170153.9939
"1707",2016-11-01,2016,11,247984.9591,17263.75378,4463324.372,95840.42833
"1708",2016-11-01,2016,11,247984.9591,32221.5078,2561667.438,170153.9939
"1709",2016-11-01,2016,11,247984.9591,32221.5078,2561667.438,95840.42833
"1710",2016-11-01,2016,11,247984.9591,32221.5078,4463324.372,170153.9939
"1711",2016-11-01,2016,11,247984.9591,32221.5078,4463324.372,95840.42833
"1712",2016-11-01,2016,11,203963.309,17263.75378,2561667.438,170153.9939
"1713",2016-11-01,2016,11,203963.309,17263.75378,2561667.438,95840.42833
"1714",2016-11-01,2016,11,203963.309,17263.75378,4463324.372,170153.9939
"1715",2016-11-01,2016,11,203963.309,17263.75378,4463324.372,95840.42833
"1716",2016-11-01,2016,11,203963.309,32221.5078,2561667.438,170153.9939
"1717",2016-11-01,2016,11,203963.309,32221.5078,2561667.438,95840.42833
"1718",2016-11-01,2016,11,203963.309,32221.5078,4463324.372,170153.9939
"1719",2016-11-01,2016,11,203963.309,32221.5078,4463324.372,95840.42833
"1720",2016-12-01,2016,12,131199.3239,22218.14787,2356994.355,38976.93555
"1721",2016-12-01,2016,12,131199.3239,22218.14787,2356994.355,122104.1877
"1722",2016-12-01,2016,12,131199.3239,22218.14787,2921936.675,38976.93555
"1723",2016-12-01,2016,12,131199.3239,22218.14787,2921936.675,122104.1877
"1724",2016-12-01,2016,12,131199.3239,31377.37719,2356994.355,38976.93555
"1725",2016-12-01,2016,12,131199.3239,31377.37719,2356994.355,122104.1877
"1726",2016-12-01,2016,12,131199.3239,31377.37719,2921936.675,38976.93555
"1727",2016-12-01,2016,12,131199.3239,31377.37719,2921936.675,122104.1877
"1728",2016-12-01,2016,12,302996.0223,22218.14787,2356994.355,38976.93555
"1729",2016-12-01,2016,12,302996.0223,22218.14787,2356994.355,122104.1877
"1730",2016-12-01,2016,12,302996.0223,22218.14787,2921936.675,38976.93555
"1731",2016-12-01,2016,12,302996.0223,22218.14787,2921936.675,122104.1877
"1732",2016-12-01,2016,12,302996.0223,31377.37719,2356994.355,38976.93555
"1733",2016-12-01,2016,12,302996.0223,31377.37719,2356994.355,122104.1877
"1734",2016-12-01,2016,12,302996.0223,31377.37719,2921936.675,38976.93555
"1735",2016-12-01,2016,12,302996.0223,31377.37719,2921936.675,122104.1877
"1736",NA,NA,NA,NA,NA,NA,NA
"1737",2004-11-01,NA,NA,NA,115141.0824,6240807.901,159291.6182
